name,path,bytes,bytes_humanized,modified,mod_year,extension,category,mimetype,folder1,folder2
839244.jpg,\839,235713,235.7 kB,2003-08-25T11:57:56,2003,jpg,image,image/jpeg,\839,.
839447.pdf,\839,4165313,4.2 MB,2006-10-30T13:40:49,2006,pdf,application,application/pdf,\839,.
839516.html,\839,24152,24.2 kB,2009-03-15T22:55:21,2009,html,text,text/html,\839,.
839693.pdf,\839,23442,23.4 kB,2008-01-30T15:29:53,2008,pdf,application,application/pdf,\839,.
839797.doc,\839,80896,80.9 kB,2009-02-19T05:05:29,2009,doc,application,application/msword,\839,.
839839.txt,\839,22546,22.5 kB,2003-09-17T18:03:41,2003,txt,text,text/plain,\839,.
839960.pdf,\839,80039,80.0 kB,2004-05-21T11:39:58,2004,pdf,application,application/pdf,\839,.
839962.pdf,\839,582087,582.1 kB,2007-10-18T09:22:59,2007,pdf,application,application/pdf,\839,.
463072.html,\463,29509,29.5 kB,2009-02-16T20:22:54,2009,html,text,text/html,\463,.
463120.jpg,\463,13840,13.8 kB,2000-05-10T16:54:20,2000,jpg,image,image/jpeg,\463,.
463171.txt,\463,140535,140.5 kB,1995-03-16T22:16:55,1995,txt,text,text/plain,\463,.
463194.txt,\463,269592,269.6 kB,1997-05-06T09:21:23,1997,txt,text,text/plain,\463,.
463261.html,\463,40407,40.4 kB,2009-02-16T20:23:25,2009,html,text,text/html,\463,.
463490.html,\463,11356,11.4 kB,2008-10-10T12:51:53,2008,html,text,text/html,\463,.
463623.pdf,\463,70437,70.4 kB,2006-11-30T17:48:46,2006,pdf,application,application/pdf,\463,.
463658.html,\463,10682,10.7 kB,2009-03-15T02:45:45,2009,html,text,text/html,\463,.
463752.pdf,\463,857297,857.3 kB,2009-02-16T20:25:30,2009,pdf,application,application/pdf,\463,.
463791.html,\463,68765,68.8 kB,2009-02-16T20:25:48,2009,html,text,text/html,\463,.
129399.pdf,\129,338967,339.0 kB,2006-09-13T09:31:18,2006,pdf,application,application/pdf,\129,.
129427.xml,\129,20628,20.6 kB,2009-01-16T11:31:35,2009,xml,text,text/xml,\129,.
129509.jpg,\129,17601,17.6 kB,2006-10-17T17:53:32,2006,jpg,image,image/jpeg,\129,.
129524.pdf,\129,179414,179.4 kB,2004-06-18T11:39:02,2004,pdf,application,application/pdf,\129,.
129626.html,\129,37735,37.7 kB,2008-01-14T15:52:18,2008,html,text,text/html,\129,.
129635.html,\129,28852,28.9 kB,2009-02-10T04:45:39,2009,html,text,text/html,\129,.
129687.txt,\129,24751,24.8 kB,2004-03-12T11:14:06,2004,txt,text,text/plain,\129,.
129746.doc,\129,59392,59.4 kB,2009-02-10T04:47:35,2009,doc,application,application/msword,\129,.
129751.doc,\129,185856,185.9 kB,2009-02-10T04:47:51,2009,doc,application,application/msword,\129,.
129818.pdf,\129,51772,51.8 kB,2005-07-12T11:48:04,2005,pdf,application,application/pdf,\129,.
129941.txt,\129,19208,19.2 kB,2009-02-10T04:49:59,2009,txt,text,text/plain,\129,.
129996.gif,\129,27364,27.4 kB,2009-02-09T06:40:05,2009,gif,image,image/gif,\129,.
024003.txt,\024,6606,6.6 kB,1998-01-19T14:53:26,1998,txt,text,text/plain,\024,.
024024.txt,\024,15661,15.7 kB,2002-02-28T17:55:31,2002,txt,text,text/plain,\024,.
024095.html,\024,19718,19.7 kB,2002-05-22T16:34:46,2002,html,text,text/html,\024,.
024279.ppt,\024,60347392,60.3 MB,2005-06-14T15:51:31,2005,ppt,application,application/vnd.ms-powerpoint,\024,.
024379.html,\024,9166,9.2 kB,2003-08-23T06:42:40,2003,html,text,text/html,\024,.
024388.txt,\024,2223,2.2 kB,2005-01-04T15:29:12,2005,txt,text,text/plain,\024,.
024834.ppt,\024,1589248,1.6 MB,2002-11-18T06:59:15,2002,ppt,application,application/vnd.ms-powerpoint,\024,.
053092.html,\053,30197,30.2 kB,2009-01-07T13:15:09,2009,html,text,text/html,\053,.
053236.pdf,\053,35079,35.1 kB,2003-03-07T00:50:36,2003,pdf,application,application/pdf,\053,.
053253.pdf,\053,58976,59.0 kB,2008-11-19T11:32:21,2008,pdf,application,application/pdf,\053,.
053267.html,\053,32262,32.3 kB,2009-02-08T13:37:06,2009,html,text,text/html,\053,.
053422.txt,\053,136073,136.1 kB,2004-08-18T15:44:32,2004,txt,text,text/plain,\053,.
053500.pdf,\053,92685,92.7 kB,2008-09-17T13:24:57,2008,pdf,application,application/pdf,\053,.
053654.jpg,\053,103613,103.6 kB,2009-01-26T11:36:45,2009,jpg,image,image/jpeg,\053,.
053822.pdf,\053,127008,127.0 kB,2009-02-08T13:41:45,2009,pdf,application,application/pdf,\053,.
053874.xls,\053,27136,27.1 kB,2008-09-28T02:26:05,2008,xls,application,application/vnd.ms-excel,\053,.
053907.pdf,\053,564970,565.0 kB,2009-02-20T16:58:00,2009,pdf,application,application/pdf,\053,.
154007.txt,\154,8811,8.8 kB,2009-02-10T22:07:38,2009,txt,text,text/plain,\154,.
154032.kmz,\154,1596,1.6 kB,2006-10-02T17:59:49,2006,kmz,application,application/octet-stream,\154,.
154224.html,\154,11597,11.6 kB,2009-02-10T22:11:03,2009,html,text,text/html,\154,.
154238.html,\154,91771,91.8 kB,2009-02-10T22:11:11,2009,html,text,text/html,\154,.
154253.txt,\154,18445,18.4 kB,2005-01-10T16:11:10,2005,txt,text,text/plain,\154,.
154390.pdf,\154,266762,266.8 kB,2008-01-29T14:32:01,2008,pdf,application,application/pdf,\154,.
154523.html,\154,20164,20.2 kB,2009-02-10T22:13:53,2009,html,text,text/html,\154,.
154587.jpg,\154,393592,393.6 kB,2004-07-15T11:34:24,2004,jpg,image,image/jpeg,\154,.
154625.txt,\154,501907,501.9 kB,2002-09-29T18:41:06,2002,txt,text,text/plain,\154,.
154754.pdf,\154,6840659,6.8 MB,2008-11-15T12:22:50,2008,pdf,application,application/pdf,\154,.
154760.pdf,\154,298806,298.8 kB,2005-01-29T16:01:44,2005,pdf,application,application/pdf,\154,.
154785.xls,\154,75264,75.3 kB,2009-02-10T22:32:09,2009,xls,application,application/vnd.ms-excel,\154,.
154911.jpg,\154,44909,44.9 kB,2006-10-11T22:35:44,2006,jpg,image,image/jpeg,\154,.
123157.pdf,\123,264655,264.7 kB,2006-01-26T15:47:02,2006,pdf,application,application/pdf,\123,.
123235.html,\123,20794,20.8 kB,2009-02-09T18:44:19,2009,html,text,text/html,\123,.
123304.doc,\123,1899008,1.9 MB,2008-03-04T14:47:53,2008,doc,application,application/msword,\123,.
123308.ppt,\123,128000,128.0 kB,2008-09-15T15:28:56,2008,ppt,application,application/vnd.ms-powerpoint,\123,.
123448.txt,\123,22017,22.0 kB,2001-11-01T10:37:34,2001,txt,text,text/plain,\123,.
123694.doc,\123,38912,38.9 kB,2005-06-30T14:09:20,2005,doc,application,application/msword,\123,.
123779.pdf,\123,139743,139.7 kB,2004-10-29T10:25:15,2004,pdf,application,application/pdf,\123,.
123884.pdf,\123,4394743,4.4 MB,2005-08-09T12:33:24,2005,pdf,application,application/pdf,\123,.
059143.html,\059,86651,86.7 kB,2008-01-03T12:52:06,2008,html,text,text/html,\059,.
059340.html,\059,43532,43.5 kB,2009-02-08T14:32:32,2009,html,text,text/html,\059,.
059392.html,\059,80815,80.8 kB,2001-02-27T15:40:25,2001,html,text,text/html,\059,.
059501.pdf,\059,1247890,1.2 MB,2009-01-29T15:43:08,2009,pdf,application,application/pdf,\059,.
059640.html,\059,61291,61.3 kB,2009-02-08T14:34:18,2009,html,text,text/html,\059,.
059729.html,\059,16090,16.1 kB,2009-02-08T14:34:44,2009,html,text,text/html,\059,.
059835.pdf,\059,82986,83.0 kB,1997-09-15T14:35:05,1997,pdf,application,application/pdf,\059,.
059945.jpg,\059,207565,207.6 kB,2009-01-30T15:46:21,2009,jpg,image,image/jpeg,\059,.
564164.pdf,\564,93327,93.3 kB,2004-08-18T17:56:16,2004,pdf,application,application/pdf,\564,.
564208.html,\564,32438,32.4 kB,2009-03-15T23:47:53,2009,html,text,text/html,\564,.
564244.html,\564,23694,23.7 kB,2009-03-12T14:56:54,2009,html,text,text/html,\564,.
564460.gif,\564,103518,103.5 kB,2003-10-14T11:41:50,2003,gif,image,image/gif,\564,.
564640.xml,\564,32392,32.4 kB,2006-11-30T15:52:22,2006,xml,text,text/xml,\564,.
564959.xls,\564,65536,65.5 kB,2008-07-07T08:51:40,2008,xls,application,application/vnd.ms-excel,\564,.
487081.html,\487,10078,10.1 kB,2008-07-03T07:28:16,2008,html,text,text/html,\487,.
487159.ppt,\487,892928,892.9 kB,2009-02-16T22:08:17,2009,ppt,application,application/vnd.ms-powerpoint,\487,.
487490.html,\487,35076,35.1 kB,2009-03-16T14:49:31,2009,html,text,text/html,\487,.
487499.pdf,\487,17056,17.1 kB,2006-04-21T09:06:13,2006,pdf,application,application/pdf,\487,.
487693.csv,\487,536755,536.8 kB,2008-09-15T12:00:22,2008,csv,application,application/vnd.ms-excel,\487,.
949011.jpg,\949,2197,2.2 kB,2004-08-22T14:20:01,2004,jpg,image,image/jpeg,\949,.
949078.ppt,\949,103424,103.4 kB,2007-03-01T09:23:33,2007,ppt,application,application/vnd.ms-powerpoint,\949,.
949356.pdf,\949,398333,398.3 kB,2002-11-08T18:05:26,2002,pdf,application,application/pdf,\949,.
949470.html,\949,20791,20.8 kB,2003-12-30T21:13:26,2003,html,text,text/html,\949,.
949700.pdf,\949,22840,22.8 kB,2007-10-10T14:08:13,2007,pdf,application,application/pdf,\949,.
949729.pdf,\949,673438,673.4 kB,2007-11-08T16:01:24,2007,pdf,application,application/pdf,\949,.
949897.pdf,\949,32754,32.8 kB,2009-02-20T04:34:26,2009,pdf,application,application/pdf,\949,.
513011.pdf,\513,37468,37.5 kB,2009-02-17T00:39:40,2009,pdf,application,application/pdf,\513,.
513125.xls,\513,35328,35.3 kB,2008-02-05T14:08:02,2008,xls,application,application/vnd.ms-excel,\513,.
513238.doc,\513,44544,44.5 kB,2002-05-29T23:41:26,2002,doc,application,application/msword,\513,.
513490.ppt,\513,632832,632.8 kB,2007-03-22T16:55:13,2007,ppt,application,application/vnd.ms-powerpoint,\513,.
513591.csv,\513,7013861,7.0 MB,2004-08-24T09:46:57,2004,csv,application,application/vnd.ms-excel,\513,.
513691.pdf,\513,84415,84.4 kB,2006-08-08T17:58:57,2006,pdf,application,application/pdf,\513,.
513745.pdf,\513,159693,159.7 kB,2008-04-08T09:06:11,2008,pdf,application,application/pdf,\513,.
833005.gif,\833,771618,771.6 kB,2008-04-04T05:36:39,2008,gif,image,image/gif,\833,.
833044.doc,\833,83456,83.5 kB,2008-07-22T08:12:58,2008,doc,application,application/msword,\833,.
833114.pdf,\833,121674,121.7 kB,2009-02-19T04:21:22,2009,pdf,application,application/pdf,\833,.
833263.jpg,\833,62608,62.6 kB,2005-06-07T10:28:01,2005,jpg,image,image/jpeg,\833,.
833375.xls,\833,38912,38.9 kB,2008-11-10T05:20:43,2008,xls,application,application/vnd.ms-excel,\833,.
833380.jpg,\833,955760,955.8 kB,2001-07-05T16:22:52,2001,jpg,image,image/jpeg,\833,.
833775.jpg,\833,932184,932.2 kB,1997-08-18T15:01:16,1997,jpg,image,image/jpeg,\833,.
833857.doc,\833,68096,68.1 kB,2009-02-19T04:24:13,2009,doc,application,application/msword,\833,.
469079.csv,\469,445428,445.4 kB,2008-09-15T12:00:08,2008,csv,application,application/vnd.ms-excel,\469,.
469113.doc,\469,88064,88.1 kB,2001-12-19T14:12:52,2001,doc,application,application/msword,\469,.
469249.html,\469,54013,54.0 kB,2009-03-15T02:55:26,2009,html,text,text/html,\469,.
469250.pdf,\469,702504,702.5 kB,2004-09-30T19:15:19,2004,pdf,application,application/pdf,\469,.
469341.xls,\469,38400,38.4 kB,2008-02-20T16:17:44,2008,xls,application,application/vnd.ms-excel,\469,.
469401.pdf,\469,8120,8.1 kB,2003-06-19T19:55:10,2003,pdf,application,application/pdf,\469,.
469487.pps,\469,424448,424.4 kB,2004-11-10T13:16:16,2004,pps,application,application/vnd.ms-powerpoint,\469,.
469505.pdf,\469,71240,71.2 kB,2009-03-15T18:57:04,2009,pdf,application,application/pdf,\469,.
469540.csv,\469,317571,317.6 kB,2008-09-15T12:00:05,2008,csv,application,application/vnd.ms-excel,\469,.
469711.xls,\469,32768,32.8 kB,2002-06-12T16:14:04,2002,xls,application,application/vnd.ms-excel,\469,.
469823.html,\469,19416,19.4 kB,2009-03-15T16:05:20,2009,html,text,text/html,\469,.
469877.pdf,\469,72732,72.7 kB,2007-02-05T20:06:25,2007,pdf,application,application/pdf,\469,.
469922.pdf,\469,115464,115.5 kB,2009-03-16T00:22:11,2009,pdf,application,application/pdf,\469,.
844200.xml,\844,20540,20.5 kB,2007-08-04T13:55:40,2007,xml,text,text/xml,\844,.
844226.html,\844,37954,38.0 kB,2005-12-20T18:56:42,2005,html,text,text/html,\844,.
844294.jpg,\844,1195164,1.2 MB,2002-11-10T11:03:52,2002,jpg,image,image/jpeg,\844,.
844744.xls,\844,364032,364.0 kB,2008-10-09T15:35:41,2008,xls,application,application/vnd.ms-excel,\844,.
844755.log,\844,116517,116.5 kB,2008-01-16T03:51:56,2008,log,application,application/octet-stream,\844,.
844798.ppt,\844,238080,238.1 kB,2008-01-16T10:25:48,2008,ppt,application,application/vnd.ms-powerpoint,\844,.
220136.pdf,\220,38177,38.2 kB,2003-04-02T07:21:16,2003,pdf,application,application/pdf,\220,.
220277.doc,\220,94208,94.2 kB,2006-09-11T14:03:25,2006,doc,application,application/msword,\220,.
220378.doc,\220,139776,139.8 kB,2009-03-13T20:39:32,2009,doc,application,application/msword,\220,.
220464.xls,\220,111181,111.2 kB,2003-09-16T11:32:02,2003,xls,application,application/vnd.ms-excel,\220,.
220614.txt,\220,176575,176.6 kB,2004-01-22T08:11:00,2004,txt,text,text/plain,\220,.
220803.pdf,\220,53839,53.8 kB,2004-05-21T00:42:00,2004,pdf,application,application/pdf,\220,.
220994.pdf,\220,145833,145.8 kB,2004-08-23T15:14:18,2004,pdf,application,application/pdf,\220,.
257018.pdf,\257,53605,53.6 kB,2005-04-07T13:25:18,2005,pdf,application,application/pdf,\257,.
257117.html,\257,12705,12.7 kB,2009-03-16T00:33:01,2009,html,text,text/html,\257,.
257293.jpg,\257,51565,51.6 kB,2003-04-14T15:53:38,2003,jpg,image,image/jpeg,\257,.
257359.pdf,\257,9670,9.7 kB,2007-07-19T03:16:49,2007,pdf,application,application/pdf,\257,.
257420.txt,\257,19051,19.1 kB,1999-05-08T09:51:44,1999,txt,text,text/plain,\257,.
257445.csv,\257,1220,1.2 kB,2005-10-14T11:10:59,2005,csv,application,application/vnd.ms-excel,\257,.
257597.jpg,\257,49761,49.8 kB,1999-06-16T17:08:38,1999,jpg,image,image/jpeg,\257,.
257628.pdf,\257,155644,155.6 kB,2009-02-13T00:48:47,2009,pdf,application,application/pdf,\257,.
257827.txt,\257,5952,6.0 kB,2009-02-13T00:52:51,2009,txt,text,text/plain,\257,.
610086.xls,\610,6279168,6.3 MB,2006-09-22T01:39:21,2006,xls,application,application/vnd.ms-excel,\610,.
610528.xlsx,\610,8493,8.5 kB,2009-01-09T20:50:37,2009,xlsx,application,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,\610,.
610548.xml,\610,6718,6.7 kB,2009-01-16T11:32:30,2009,xml,text,text/xml,\610,.
610569.html,\610,350008,350.0 kB,2009-02-17T11:02:48,2009,html,text,text/html,\610,.
610582.txt,\610,46240,46.2 kB,2005-05-13T15:37:39,2005,txt,text,text/plain,\610,.
610604.unk,\610,140,140 Bytes,2004-10-29T10:33:40,2004,unk,application,application/octet-stream,\610,.
610622.html,\610,27407,27.4 kB,2009-02-17T11:03:01,2009,html,text,text/html,\610,.
610685.xls,\610,71680,71.7 kB,2005-10-14T10:58:42,2005,xls,application,application/vnd.ms-excel,\610,.
610693.txt,\610,801738,801.7 kB,1994-12-22T17:57:10,1994,txt,text,text/plain,\610,.
610910.xls,\610,26112,26.1 kB,2004-02-06T14:46:48,2004,xls,application,application/vnd.ms-excel,\610,.
784178.pdf,\784,20696,20.7 kB,2007-07-19T02:50:15,2007,pdf,application,application/pdf,\784,.
784275.doc,\784,172544,172.5 kB,2009-02-19T01:48:25,2009,doc,application,application/msword,\784,.
784492.csv,\784,4910,4.9 kB,2008-02-29T14:16:52,2008,csv,application,application/vnd.ms-excel,\784,.
784532.pdf,\784,44875,44.9 kB,2007-01-29T11:40:58,2007,pdf,application,application/pdf,\784,.
784544.pdf,\784,281168,281.2 kB,2005-12-30T15:32:56,2005,pdf,application,application/pdf,\784,.
784781.ppt,\784,10349056,10.3 MB,2005-09-23T09:48:08,2005,ppt,application,application/vnd.ms-powerpoint,\784,.
667044.html,\667,11268,11.3 kB,2009-03-16T13:48:11,2009,html,text,text/html,\667,.
667045.html,\667,50984,51.0 kB,2009-03-16T13:48:12,2009,html,text,text/html,\667,.
667366.ps,\667,22145,22.1 kB,2000-12-20T14:34:24,2000,ps,application,application/postscript,\667,.
667532.ppt,\667,3246080,3.2 MB,2005-04-11T17:27:22,2005,ppt,application,application/vnd.ms-powerpoint,\667,.
667547.pdf,\667,515336,515.3 kB,2004-01-28T21:24:44,2004,pdf,application,application/pdf,\667,.
667753.jpg,\667,203394,203.4 kB,1998-11-10T16:31:30,1998,jpg,image,image/jpeg,\667,.
667878.pdf,\667,274283,274.3 kB,2007-10-26T17:39:42,2007,pdf,application,application/pdf,\667,.
667926.jpg,\667,213544,213.5 kB,2008-05-10T13:38:20,2008,jpg,image,image/jpeg,\667,.
667931.jpg,\667,1371123,1.4 MB,2001-08-23T12:07:04,2001,jpg,image,image/jpeg,\667,.
689111.pdf,\689,32513,32.5 kB,2008-10-02T12:37:10,2008,pdf,application,application/pdf,\689,.
689271.xls,\689,24064,24.1 kB,2006-11-27T12:49:55,2006,xls,application,application/vnd.ms-excel,\689,.
689276.xls,\689,27648,27.6 kB,2008-02-11T13:35:37,2008,xls,application,application/vnd.ms-excel,\689,.
689368.doc,\689,44032,44.0 kB,2005-08-04T13:20:08,2005,doc,application,application/msword,\689,.
689441.xls,\689,46313,46.3 kB,2007-07-19T02:48:34,2007,xls,application,application/vnd.ms-excel,\689,.
689467.gif,\689,56192,56.2 kB,2007-01-03T12:19:59,2007,gif,image,image/gif,\689,.
689573.pdf,\689,2478864,2.5 MB,2008-09-02T16:12:51,2008,pdf,application,application/pdf,\689,.
689593.jpg,\689,346854,346.9 kB,2007-03-14T13:36:15,2007,jpg,image,image/jpeg,\689,.
689622.doc,\689,83456,83.5 kB,2008-11-15T13:10:17,2008,doc,application,application/msword,\689,.
689645.log,\689,112931,112.9 kB,2008-01-16T07:41:59,2008,log,application,application/octet-stream,\689,.
689836.pdf,\689,59318,59.3 kB,2003-07-14T15:59:30,2003,pdf,application,application/pdf,\689,.
689862.pdf,\689,678120,678.1 kB,2007-08-28T10:56:40,2007,pdf,application,application/pdf,\689,.
689906.jpg,\689,2495,2.5 kB,2008-03-25T12:01:33,2008,jpg,image,image/jpeg,\689,.
689931.txt,\689,2706,2.7 kB,2004-08-29T16:40:57,2004,txt,text,text/plain,\689,.
760003.doc,\760,45056,45.1 kB,2009-02-19T00:54:05,2009,doc,application,application/msword,\760,.
760037.pdf,\760,146814,146.8 kB,2007-02-15T13:28:04,2007,pdf,application,application/pdf,\760,.
760057.xls,\760,80896,80.9 kB,2006-12-14T23:35:35,2006,xls,application,application/vnd.ms-excel,\760,.
760175.xls,\760,16384,16.4 kB,2007-07-16T09:42:18,2007,xls,application,application/vnd.ms-excel,\760,.
760177.html,\760,11320,11.3 kB,2009-03-16T13:08:51,2009,html,text,text/html,\760,.
760214.jpg,\760,38503,38.5 kB,2004-01-28T22:16:05,2004,jpg,image,image/jpeg,\760,.
760314.pdf,\760,20702,20.7 kB,2002-07-03T14:48:52,2002,pdf,application,application/pdf,\760,.
760364.jpg,\760,708113,708.1 kB,2006-05-26T17:02:42,2006,jpg,image,image/jpeg,\760,.
760446.html,\760,3412,3.4 kB,2009-03-16T13:08:46,2009,html,text,text/html,\760,.
760518.xls,\760,188928,188.9 kB,2007-03-05T07:12:02,2007,xls,application,application/vnd.ms-excel,\760,.
760653.jpg,\760,28132,28.1 kB,2000-03-10T11:28:00,2000,jpg,image,image/jpeg,\760,.
760669.pdf,\760,341013,341.0 kB,2006-04-03T16:16:20,2006,pdf,application,application/pdf,\760,.
760702.ppt,\760,970752,970.8 kB,2008-12-08T18:59:52,2008,ppt,application,application/vnd.ms-powerpoint,\760,.
760789.jpg,\760,923693,923.7 kB,2006-06-06T19:20:07,2006,jpg,image,image/jpeg,\760,.
760958.ps,\760,57676,57.7 kB,1997-09-12T11:30:41,1997,ps,application,application/postscript,\760,.
683080.eps,\683,44150,44.1 kB,2005-08-31T07:21:46,2005,eps,application,application/postscript,\683,.
683490.html,\683,35015,35.0 kB,2009-03-17T17:52:49,2009,html,text,text/html,\683,.
683596.csv,\683,9037,9.0 kB,2005-10-14T10:24:46,2005,csv,application,application/vnd.ms-excel,\683,.
683675.html,\683,40452,40.5 kB,2005-02-08T17:43:05,2005,html,text,text/html,\683,.
683771.pdf,\683,29160,29.2 kB,2002-03-23T01:49:26,2002,pdf,application,application/pdf,\683,.
683901.txt,\683,35844,35.8 kB,1996-09-06T16:36:54,1996,txt,text,text/plain,\683,.
717011.ppt,\717,8499200,8.5 MB,2005-10-25T10:06:47,2005,ppt,application,application/vnd.ms-powerpoint,\717,.
717017.pdf,\717,48417,48.4 kB,2008-09-04T14:31:09,2008,pdf,application,application/pdf,\717,.
717047.doc,\717,57856,57.9 kB,2004-10-22T10:15:46,2004,doc,application,application/msword,\717,.
717082.txt,\717,27237,27.2 kB,2000-01-04T18:06:07,2000,txt,text,text/plain,\717,.
717097.xls,\717,530432,530.4 kB,2008-10-23T11:20:25,2008,xls,application,application/vnd.ms-excel,\717,.
717178.log,\717,20537,20.5 kB,2007-02-01T19:32:00,2007,log,application,application/octet-stream,\717,.
717401.html,\717,17618,17.6 kB,2008-09-22T19:34:30,2008,html,text,text/html,\717,.
717665.html,\717,370834,370.8 kB,1997-05-08T11:10:16,1997,html,text,text/html,\717,.
717778.gif,\717,95181,95.2 kB,1998-07-20T10:50:15,1998,gif,image,image/gif,\717,.
717795.html,\717,19773,19.8 kB,2008-11-13T14:49:58,2008,html,text,text/html,\717,.
717798.xml,\717,83106,83.1 kB,2007-04-03T08:09:07,2007,xml,text,text/xml,\717,.
717916.jpg,\717,16499,16.5 kB,2003-09-17T18:51:49,2003,jpg,image,image/jpeg,\717,.
350035.jpg,\350,42583,42.6 kB,2003-06-10T16:42:26,2003,jpg,image,image/jpeg,\350,.
350036.jpg,\350,18104,18.1 kB,2008-04-10T18:14:14,2008,jpg,image,image/jpeg,\350,.
350186.pdf,\350,763329,763.3 kB,2006-11-01T16:45:12,2006,pdf,application,application/pdf,\350,.
350197.html,\350,1544,1.5 kB,2009-02-15T15:05:15,2009,html,text,text/html,\350,.
350377.doc,\350,30208,30.2 kB,2008-11-15T12:31:14,2008,doc,application,application/msword,\350,.
350430.pdf,\350,6094,6.1 kB,2008-02-15T12:38:54,2008,pdf,application,application/pdf,\350,.
350704.html,\350,5061,5.1 kB,2007-03-28T13:11:00,2007,html,text,text/html,\350,.
350718.html,\350,10915,10.9 kB,2008-12-05T08:40:06,2008,html,text,text/html,\350,.
